train_loss,epoch,created_at,val_loss,val_acc
0.7427706718444824,0,2020-01-29 16:31:53.644571,,
0.6124788522720337,0,2020-01-29 16:31:56.590558,,
1.337694525718689,0,2020-01-29 16:31:59.584840,,
0.6368038654327393,0,2020-01-29 16:32:02.527656,,
0.7571677565574646,0,2020-01-29 16:32:05.508415,,
0.7910711765289307,0,2020-01-29 16:32:08.437072,,
0.6428045034408569,0,2020-01-29 16:32:11.383131,,
0.6541389226913452,0,2020-01-29 16:32:14.400614,,
0.8072378635406494,0,2020-01-29 16:32:17.386626,,
0.7631641626358032,0,2020-01-29 16:32:20.360122,,
0.6274242401123047,0,2020-01-29 16:32:23.296878,,
0.6874154806137085,0,2020-01-29 16:32:26.305650,,
0.7490897178649902,0,2020-01-29 16:32:29.221742,,
0.6798929572105408,0,2020-01-29 16:32:32.156372,,
0.6015692353248596,0,2020-01-29 16:32:48.579997,,
0.5895885229110718,0,2020-01-29 16:32:51.510512,,
0.7187280654907227,0,2020-01-29 16:32:54.522217,,
0.6988533735275269,0,2020-01-29 16:32:57.487948,,
0.7064947485923767,0,2020-01-29 16:33:00.465319,,
0.6740744709968567,0,2020-01-29 16:33:03.478016,,
0.7375609278678894,0,2020-01-29 16:33:06.452994,,
0.7322733402252197,0,2020-01-29 16:33:09.377841,,
0.6558293104171753,0,2020-01-29 16:33:12.335069,,
0.7391045093536377,0,2020-01-29 16:33:15.316386,,
0.6030728816986084,0,2020-01-29 16:33:18.286387,,
0.6979894638061523,0,2020-01-29 16:33:21.257962,,
0.6932225227355957,0,2020-01-29 16:33:24.259183,,
0.7739309668540955,0,2020-01-29 16:33:27.286077,,
0.6681641340255737,0,2020-01-29 16:33:30.277065,,
0.7692095041275024,0,2020-01-29 16:33:33.337549,,
0.7291672229766846,0,2020-01-29 16:33:36.345501,,
0.6722193956375122,0,2020-01-29 16:33:39.344623,,
0.676181972026825,0,2020-01-29 16:33:42.312468,,
0.573886513710022,0,2020-01-29 16:33:45.276768,,
0.6804144382476807,0,2020-01-29 16:33:48.211718,,
0.7418854236602783,0,2020-01-29 16:33:51.144687,,
0.686725378036499,0,2020-01-29 16:33:54.129312,,
0.7794003486633301,0,2020-01-29 16:33:57.079573,,
0.5457145571708679,0,2020-01-29 16:34:00.042248,,
0.6321210861206055,0,2020-01-29 16:34:03.026811,,
1.1709825992584229,0,2020-01-29 16:34:06.000536,,
0.765900731086731,0,2020-01-29 16:34:09.004927,,
0.6930000185966492,0,2020-01-29 16:34:11.967090,,
0.6996269822120667,0,2020-01-29 16:34:14.945405,,
0.6899786591529846,0,2020-01-29 16:34:17.897403,,
0.5707945227622986,0,2020-01-29 16:34:20.897287,,
0.5382164716720581,0,2020-01-29 16:34:23.908430,,
0.5920332670211792,0,2020-01-29 16:34:26.899399,,
0.23761507868766785,0,2020-01-29 16:34:29.848435,,
0.5527036190032959,0,2020-01-29 16:34:32.846891,,
,0,2020-01-29 16:35:08.799323,0.5092411041259766,0.7920792102813721
0.7762072086334229,0,2020-01-29 16:35:09.430369,,
0.46488791704177856,0,2020-01-29 16:35:12.394339,,
0.3442775309085846,0,2020-01-29 16:35:15.431606,,
0.9426589608192444,0,2020-01-29 16:35:18.444463,,
0.5399843454360962,0,2020-01-29 16:35:21.430721,,
0.5937356352806091,0,2020-01-29 16:35:24.423527,,
0.8910430669784546,0,2020-01-29 16:35:27.419163,,
0.41747936606407166,0,2020-01-29 16:35:30.393052,,
0.4845508933067322,0,2020-01-29 16:35:33.394654,,
0.13369697332382202,0,2020-01-29 16:35:36.347410,,
0.20657704770565033,0,2020-01-29 16:35:39.339028,,
0.36169785261154175,0,2020-01-29 16:35:42.334620,,
0.8332437872886658,0,2020-01-29 16:35:45.294439,,
0.8399587273597717,0,2020-01-29 16:35:48.283660,,
0.2862716317176819,0,2020-01-29 16:35:51.283274,,
0.4487950801849365,0,2020-01-29 16:35:54.260273,,
0.22839143872261047,0,2020-01-29 16:35:57.236142,,
0.4648835062980652,0,2020-01-29 16:36:00.213539,,
0.2588387727737427,0,2020-01-29 16:36:03.172237,,
0.8701087236404419,0,2020-01-29 16:36:06.235955,,
0.4903877079486847,0,2020-01-29 16:36:09.419254,,
0.46914780139923096,0,2020-01-29 16:36:12.440946,,
0.24083420634269714,0,2020-01-29 16:36:15.566145,,
0.9748954176902771,0,2020-01-29 16:36:18.557173,,
0.6558122634887695,0,2020-01-29 16:36:21.578394,,
0.219586580991745,0,2020-01-29 16:36:24.586061,,
0.13440464437007904,0,2020-01-29 16:36:27.573336,,
0.577472448348999,0,2020-01-29 16:36:30.577929,,
0.42373156547546387,0,2020-01-29 16:36:33.588518,,
0.24270570278167725,0,2020-01-29 16:36:36.632465,,
0.38309866189956665,0,2020-01-29 16:36:39.723608,,
0.8478319644927979,0,2020-01-29 16:36:42.701126,,
0.13035091757774353,0,2020-01-29 16:36:45.772484,,
0.1368456929922104,0,2020-01-29 16:36:48.832133,,
0.24070629477500916,0,2020-01-29 16:36:51.935196,,
0.12419344484806061,0,2020-01-29 16:36:54.966098,,
0.22110584378242493,0,2020-01-29 16:36:58.078211,,
0.28504136204719543,0,2020-01-29 16:37:01.152242,,
0.6918789744377136,0,2020-01-29 16:37:04.157736,,
0.41486644744873047,0,2020-01-29 16:37:07.140433,,
0.10447142273187637,0,2020-01-29 16:37:10.143664,,
0.059956878423690796,0,2020-01-29 16:37:13.132542,,
0.3029487729072571,0,2020-01-29 16:37:16.136520,,
0.2516479790210724,0,2020-01-29 16:37:19.126299,,
0.2368033230304718,0,2020-01-29 16:37:22.124457,,
0.2963979244232178,0,2020-01-29 16:37:25.162177,,
0.09436779469251633,0,2020-01-29 16:37:28.138776,,
0.17857395112514496,0,2020-01-29 16:37:31.163210,,
0.39234471321105957,0,2020-01-29 16:37:34.195061,,
0.35757651925086975,0,2020-01-29 16:37:37.178179,,
,0,2020-01-29 16:38:11.732361,0.3084269165992737,0.8811880946159363
0.5518285036087036,0,2020-01-29 16:38:12.519384,,
0.7601307034492493,0,2020-01-29 16:38:15.533893,,
0.5068279504776001,0,2020-01-29 16:38:18.496219,,
0.5935928821563721,0,2020-01-29 16:38:21.475991,,
0.548912763595581,0,2020-01-29 16:38:24.486364,,
0.3899414837360382,0,2020-01-29 16:38:27.431454,,
0.3870660364627838,0,2020-01-29 16:38:30.362529,,
0.4699547290802002,0,2020-01-29 16:38:33.309935,,
0.23074086010456085,0,2020-01-29 16:38:36.283186,,
0.28742918372154236,0,2020-01-29 16:38:39.230704,,
0.33568018674850464,0,2020-01-29 16:38:42.282374,,
0.2709645926952362,0,2020-01-29 16:38:45.264786,,
0.1588999330997467,0,2020-01-29 16:38:48.264780,,
0.398494154214859,0,2020-01-29 16:38:51.272376,,
0.34164273738861084,0,2020-01-29 16:38:54.266978,,
0.12058860808610916,0,2020-01-29 16:38:57.221892,,
0.3359673023223877,0,2020-01-29 16:39:00.302553,,
0.30794718861579895,0,2020-01-29 16:39:03.277855,,
0.18892812728881836,0,2020-01-29 16:39:06.256738,,
0.46485817432403564,0,2020-01-29 16:39:09.303372,,
0.10930059105157852,0,2020-01-29 16:39:12.332439,,
0.47484466433525085,0,2020-01-29 16:39:15.254354,,
0.4276014268398285,0,2020-01-29 16:39:18.257603,,
0.27211707830429077,0,2020-01-29 16:39:21.262027,,
1.078674554824829,0,2020-01-29 16:39:24.307850,,
0.22385264933109283,0,2020-01-29 16:39:27.354521,,
0.05151883512735367,0,2020-01-29 16:39:30.321166,,
0.15344035625457764,0,2020-01-29 16:39:33.309698,,
0.08605413138866425,0,2020-01-29 16:39:36.259393,,
0.31097522377967834,0,2020-01-29 16:39:39.246598,,
0.13454702496528625,0,2020-01-29 16:39:42.262229,,
0.1586945801973343,0,2020-01-29 16:39:45.218177,,
0.20175816118717194,0,2020-01-29 16:39:48.176233,,
0.07301874458789825,0,2020-01-29 16:39:51.148433,,
0.32826942205429077,0,2020-01-29 16:39:54.132432,,
0.4470054805278778,0,2020-01-29 16:39:57.141352,,
0.3567505180835724,0,2020-01-29 16:40:00.112210,,
0.1770624965429306,0,2020-01-29 16:40:03.158238,,
0.40233874320983887,0,2020-01-29 16:40:06.145362,,
0.10150948166847229,0,2020-01-29 16:40:09.160476,,
0.08870652318000793,0,2020-01-29 16:40:12.172481,,
0.18042485415935516,0,2020-01-29 16:40:15.144542,,
0.5042060017585754,0,2020-01-29 16:40:18.191072,,
0.20713075995445251,0,2020-01-29 16:40:21.127777,,
0.3926498293876648,0,2020-01-29 16:40:24.087387,,
0.050095945596694946,0,2020-01-29 16:40:27.128861,,
0.38605135679244995,0,2020-01-29 16:40:30.121754,,
0.4978504776954651,0,2020-01-29 16:40:33.075139,,
0.7651925683021545,0,2020-01-29 16:40:36.072483,,
0.055337466299533844,0,2020-01-29 16:40:39.054422,,
,0,2020-01-29 16:41:14.699677,0.22069092094898224,0.9220296740531921
0.2241852730512619,0,2020-01-29 16:41:15.372653,,
0.09099962562322617,0,2020-01-29 16:41:18.330911,,
0.6293906569480896,0,2020-01-29 16:41:21.271710,,
1.4335720539093018,0,2020-01-29 16:41:24.208881,,
0.18531830608844757,0,2020-01-29 16:41:27.165031,,
0.09644874930381775,0,2020-01-29 16:41:30.152535,,
0.6710882186889648,0,2020-01-29 16:41:33.172493,,
0.1980580985546112,0,2020-01-29 16:41:36.220822,,
0.07758297026157379,0,2020-01-29 16:41:39.236420,,
0.10628004372119904,0,2020-01-29 16:41:42.239457,,
0.031374890357255936,0,2020-01-29 16:41:45.222212,,
0.8445582985877991,0,2020-01-29 16:41:48.256215,,
