train_loss,epoch,created_at,val_loss_lr,val_acc_lr,val_loss_hr,val_acc_hr
1.117315649986267,0,2020-02-07 08:27:15.259200,,,,
,0,2020-02-07 08:27:55.182625,0.4242497682571411,0.8815789818763733,1.3509141206741333,0.6037735939025879
0.4877469837665558,0,2020-02-07 08:27:56.618363,,,,
,0,2020-02-07 08:28:42.531845,0.31289422512054443,0.9052631855010986,0.6604453325271606,0.6533018946647644
0.38590383529663086,0,2020-02-07 08:28:44.178478,,,,
,0,2020-02-07 08:29:29.809855,0.3060557544231415,0.8973684310913086,0.6011502742767334,0.6863207817077637
0.8424426317214966,0,2020-02-07 08:29:31.248522,,,,
,0,2020-02-07 08:30:17.128739,0.3085102438926697,0.9000000357627869,0.5918626189231873,0.7287735939025879
0.8154719471931458,0,2020-02-07 08:30:18.583194,,,,
,0,2020-02-07 08:31:03.672450,0.30812180042266846,0.9000000357627869,0.5152198672294617,0.7216981053352356
0.13884089887142181,0,2020-02-07 08:31:05.357617,,,,
,0,2020-02-07 08:31:49.379193,0.3675408661365509,0.8921052813529968,0.6099135875701904,0.5165094137191772
0.23036576807498932,0,2020-02-07 08:31:50.854509,,,,
,0,2020-02-07 08:32:34.323490,0.5998662114143372,0.5447368621826172,0.5848785638809204,0.5117924809455872
0.485135018825531,0,2020-02-07 08:32:35.747638,,,,
,0,2020-02-07 08:33:19.859024,0.2811439633369446,0.9157894849777222,0.5631116628646851,0.6910377740859985
0.5895716547966003,0,2020-02-07 08:33:21.302541,,,,
,0,2020-02-07 08:34:05.167365,0.29090914130210876,0.9105263352394104,0.5317133665084839,0.75
0.5723159313201904,0,2020-02-07 08:34:06.591083,,,,
,0,2020-02-07 08:34:50.716086,0.32106322050094604,0.8894737362861633,0.6575056314468384,0.6721698045730591
0.38994890451431274,0,2020-02-07 08:34:52.278196,,,,
,0,2020-02-07 08:35:30.166051,0.344704806804657,0.8763158321380615,0.9327661991119385,0.573113203048706
0.4005157947540283,0,2020-02-07 08:35:31.538864,,,,
,0,2020-02-07 08:36:08.540143,0.3293243646621704,0.8947368860244751,1.2508219480514526,0.5047169923782349
0.3501542806625366,0,2020-02-07 08:36:09.960468,,,,
,0,2020-02-07 08:36:48.035919,0.32600051164627075,0.8842105865478516,1.0402941703796387,0.5141509771347046
0.32453060150146484,0,2020-02-07 08:36:49.407711,,,,
,0,2020-02-07 08:37:26.160969,0.5027568340301514,0.7684211134910583,0.6888328790664673,0.5966981053352356
0.2935090661048889,0,2020-02-07 08:37:27.526660,,,,
,0,2020-02-07 08:38:05.974300,0.3089553415775299,0.8868421316146851,0.477184921503067,0.7900943756103516
0.207228422164917,0,2020-02-07 08:38:07.335505,,,,
,0,2020-02-07 08:38:44.126690,0.29028719663619995,0.9026316404342651,0.44931238889694214,0.7971698045730591
0.09258964657783508,0,2020-02-07 08:38:45.602824,,,,
,0,2020-02-07 08:39:22.771889,0.5174513459205627,0.75789475440979,0.4639105498790741,0.8066037893295288
0.7391604781150818,0,2020-02-07 08:39:24.142570,,,,
,0,2020-02-07 08:40:00.630380,0.31352490186691284,0.9105263352394104,0.395791620016098,0.8561320900917053
0.26393067836761475,0,2020-02-07 08:40:02.234132,,,,
,0,2020-02-07 08:40:41.262052,0.33578577637672424,0.8921052813529968,0.37816479802131653,0.8679245710372925
0.14858654141426086,0,2020-02-07 08:40:42.788250,,,,
,0,2020-02-07 08:41:21.391118,0.3162795901298523,0.9000000357627869,0.36899176239967346,0.8702830076217651
0.35302671790122986,0,2020-02-07 08:41:22.778501,,,,
,0,2020-02-07 08:41:59.550780,0.2943402826786041,0.8921052813529968,0.2855153977870941,0.8985849022865295
0.8774470090866089,0,2020-02-07 08:42:00.920446,,,,
,0,2020-02-07 08:42:38.655825,0.28284984827041626,0.9263158440589905,0.29860350489616394,0.9103773832321167
0.3696410059928894,0,2020-02-07 08:42:40.017069,,,,
,0,2020-02-07 08:43:17.193499,0.3588384687900543,0.8973684310913086,0.31969153881073,0.9198113083839417
0.6078872084617615,0,2020-02-07 08:43:18.562315,,,,
,0,2020-02-07 08:43:56.053896,0.4587312340736389,0.7631579041481018,0.3613056242465973,0.8938679099082947
0.760635256767273,0,2020-02-07 08:43:57.530754,,,,
,0,2020-02-07 08:44:34.172926,0.38867324590682983,0.8394737243652344,0.34553831815719604,0.8938679099082947
0.42365753650665283,0,2020-02-07 08:44:35.581962,,,,
,0,2020-02-07 08:45:12.203177,0.3954807221889496,0.865789532661438,0.41564106941223145,0.8419811725616455
0.44628065824508667,0,2020-02-07 08:45:13.706486,,,,
,0,2020-02-07 08:45:51.452288,0.30841127038002014,0.9026316404342651,0.30321991443634033,0.900943398475647
0.404233455657959,0,2020-02-07 08:45:52.817914,,,,
,0,2020-02-07 08:46:29.376614,0.31218740344047546,0.8947368860244751,0.29244545102119446,0.9080188870429993
0.20217595994472504,0,2020-02-07 08:46:30.769675,,,,
,0,2020-02-07 08:47:07.971443,0.32335981726646423,0.8842105865478516,0.290569931268692,0.9080188870429993
0.2969309091567993,0,2020-02-07 08:47:09.339541,,,,
,0,2020-02-07 08:47:46.043310,0.3157610297203064,0.9026316404342651,0.26998138427734375,0.9150943756103516
0.4368252158164978,0,2020-02-07 08:47:47.423926,,,,
,0,2020-02-07 08:48:24.270426,0.3429722487926483,0.878947377204895,0.2805900275707245,0.9127358794212341
0.2490992546081543,0,2020-02-07 08:48:25.632179,,,,
,0,2020-02-07 08:49:02.269951,0.42141395807266235,0.8315789699554443,0.4332255721092224,0.8042452931404114
0.4391633868217468,0,2020-02-07 08:49:03.720142,,,,
,0,2020-02-07 08:49:40.748901,0.4119003117084503,0.8526316285133362,0.39904671907424927,0.8985849022865295
0.2733038365840912,0,2020-02-07 08:49:42.120598,,,,
,0,2020-02-07 08:50:19.224552,0.40449702739715576,0.8710526823997498,0.3997073471546173,0.9056603908538818
0.2906210422515869,0,2020-02-07 08:50:20.592769,,,,
,0,2020-02-07 08:50:57.388266,0.4002322256565094,0.8684210777282715,0.42084014415740967,0.8443396091461182
0.47633111476898193,0,2020-02-07 08:50:58.779624,,,,
