train_loss,epoch,created_at
0.3696732819080353,0,2020-01-29 08:24:54.626921
0.018031045794487,0,2020-01-29 08:24:57.044821
0.024164406582713127,0,2020-01-29 08:24:59.480566
0.24759578704833984,0,2020-01-29 08:25:01.903022
0.015625348314642906,0,2020-01-29 08:25:04.291690
0.8073228597640991,0,2020-01-29 08:25:06.707000
0.007763832341879606,0,2020-01-29 08:25:09.108923
0.7322015762329102,0,2020-01-29 08:25:11.504269
0.021085191518068314,0,2020-01-29 08:25:13.908277
0.43500182032585144,0,2020-01-29 08:25:16.305910
0.46779245138168335,0,2020-01-29 08:25:18.710495
0.09666788578033447,0,2020-01-29 08:25:21.120347
0.009282880462706089,0,2020-01-29 08:25:23.517694
0.39621517062187195,0,2020-01-29 08:25:26.015776
0.17135393619537354,0,2020-01-29 08:25:28.635445
0.26615482568740845,0,2020-01-29 08:25:31.164800
0.3323558568954468,0,2020-01-29 08:25:33.661658
0.34972459077835083,0,2020-01-29 08:25:36.180995
0.027250230312347412,0,2020-01-29 08:25:38.730207
0.5202846527099609,0,2020-01-29 08:25:41.223358
0.021521076560020447,0,2020-01-29 08:25:43.687914
