train_loss,epoch,created_at,val_loss_lr,val_acc_lr,val_loss_hr,val_acc_hr
0.013417936861515045,0,2020-02-06 07:35:29.826112,,,,
,0,2020-02-06 07:36:16.643492,0.3560420274734497,0.8842105865478516,1.4775338172912598,0.5377358794212341
0.006763050332665443,0,2020-02-06 07:36:18.004965,,,,
,0,2020-02-06 07:36:57.757281,0.3565477132797241,0.878947377204895,1.7294268608093262,0.5754716992378235
0.10091819614171982,0,2020-02-06 07:36:59.095290,,,,
,0,2020-02-06 07:37:38.400232,0.482328861951828,0.865789532661438,2.0252914428710938,0.5825471878051758
0.9499214291572571,0,2020-02-06 07:37:39.748532,,,,
,0,2020-02-06 07:38:18.535367,0.42839252948760986,0.8921052813529968,2.652764320373535,0.5495283007621765
0.048968877643346786,0,2020-02-06 07:38:19.870939,,,,
,0,2020-02-06 07:38:58.921368,0.5047729015350342,0.8710526823997498,2.536078453063965,0.5141509771347046
0.14574410021305084,0,2020-02-06 07:39:00.245002,,,,
,0,2020-02-06 07:39:39.342255,0.5363552570343018,0.8236842751502991,2.082623243331909,0.5
0.25467219948768616,0,2020-02-06 07:39:40.675074,,,,
,0,2020-02-06 07:40:19.462465,0.45125794410705566,0.8447368741035461,1.9055627584457397,0.5070754885673523
0.13451960682868958,0,2020-02-06 07:40:20.798868,,,,
,0,2020-02-06 07:41:00.217664,0.4594055414199829,0.8447368741035461,1.614693284034729,0.5306603908538818
0.04661712050437927,0,2020-02-06 07:41:01.637780,,,,
,0,2020-02-06 07:41:41.367253,0.5022635459899902,0.8210526704788208,1.3647509813308716,0.525943398475647
0.12988224625587463,0,2020-02-06 07:41:42.792284,,,,
,0,2020-02-06 07:42:22.313851,0.378353089094162,0.8736842274665833,1.24504554271698,0.5353773832321167
0.24849587678909302,0,2020-02-06 07:42:23.709781,,,,
,0,2020-02-06 07:43:03.722812,0.3309566378593445,0.9000000357627869,1.436705231666565,0.525943398475647
0.13730841875076294,0,2020-02-06 07:43:05.097167,,,,
,0,2020-02-06 07:43:44.799072,0.35400858521461487,0.8868421316146851,1.061885952949524,0.6320754885673523
0.22656279802322388,0,2020-02-06 07:43:46.147686,,,,
,0,2020-02-06 07:44:26.220956,0.327317476272583,0.8815789818763733,0.5723363757133484,0.7995283007621765
0.06573855876922607,0,2020-02-06 07:44:27.629483,,,,
,0,2020-02-06 07:45:07.552041,0.4251742362976074,0.8342105746269226,0.5697336196899414,0.7853773832321167
0.12481145560741425,0,2020-02-06 07:45:08.948409,,,,
,0,2020-02-06 07:45:48.694865,0.4103916585445404,0.8605263233184814,1.7368664741516113,0.5117924809455872
0.5266594886779785,0,2020-02-06 07:45:50.027693,,,,
,0,2020-02-06 07:46:30.820238,0.3037385046482086,0.8842105865478516,0.5352938175201416,0.7806603908538818
0.09595851600170135,0,2020-02-06 07:46:32.169505,,,,
,0,2020-02-06 07:47:11.784046,0.3545020818710327,0.8684210777282715,0.6850095987319946,0.7287735939025879
0.25841423869132996,0,2020-02-06 07:47:13.185761,,,,
,0,2020-02-06 07:47:53.347145,0.3310701549053192,0.8868421316146851,0.4549088776111603,0.8301886916160583
0.1395636349916458,0,2020-02-06 07:47:54.824514,,,,
,0,2020-02-06 07:48:35.961101,0.35545995831489563,0.8763158321380615,0.37367814779281616,0.8820754885673523
0.10505255311727524,0,2020-02-06 07:48:37.461097,,,,
,0,2020-02-06 07:49:18.799889,0.3478669822216034,0.8894737362861633,0.4139176905155182,0.8726415038108826
0.6379339098930359,0,2020-02-06 07:49:20.256564,,,,
,0,2020-02-06 07:50:01.551251,0.43597105145454407,0.857894778251648,0.6045452356338501,0.7783018946647644
0.596230149269104,0,2020-02-06 07:50:03.020855,,,,
,0,2020-02-06 07:50:44.539146,0.3413597643375397,0.8868421316146851,0.43588143587112427,0.8396226763725281
0.18146464228630066,0,2020-02-06 07:50:46.003543,,,,
,0,2020-02-06 07:51:26.513711,0.401938259601593,0.8552631735801697,0.5091419219970703,0.7948113083839417
0.3821159601211548,0,2020-02-06 07:51:28.011965,,,,
,0,2020-02-06 07:52:07.159098,0.32914450764656067,0.8868421316146851,0.43295279145240784,0.8183962106704712
0.5509458780288696,0,2020-02-06 07:52:08.622221,,,,
,0,2020-02-06 07:52:48.333621,0.3931509554386139,0.878947377204895,0.5307796001434326,0.7877358794212341
0.502021849155426,0,2020-02-06 07:52:49.716550,,,,
