train_loss,epoch,created_at,val_loss_lr,val_acc_lr,val_loss_hr,val_acc_hr
0.6543701887130737,0,2020-02-05 07:44:33.046035,,,,
,0,2020-02-05 07:45:19.050391,0.7577726244926453,0.7210526466369629,1.4373979568481445,0.5400943756103516
0.26090943813323975,0,2020-02-05 07:45:19.728059,,,,
,0,2020-02-05 07:45:51.684887,0.4098238945007324,0.8710526823997498,1.3131183385849,0.5047169923782349
0.12741518020629883,0,2020-02-05 07:45:52.356211,,,,
,0,2020-02-05 07:46:24.467032,0.32947370409965515,0.878947377204895,1.2277830839157104,0.5023584961891174
0.0963822603225708,0,2020-02-05 07:46:25.109907,,,,
,0,2020-02-05 07:46:57.784096,0.4173841178417206,0.8026316165924072,1.0265334844589233,0.5188679099082947
0.1891939342021942,0,2020-02-05 07:46:58.409962,,,,
,0,2020-02-05 07:47:31.318422,0.36601966619491577,0.8710526823997498,2.166297435760498,0.5
0.11745314300060272,0,2020-02-05 07:47:31.933289,,,,
,0,2020-02-05 07:48:04.842881,0.4856709837913513,0.8421052694320679,2.2292463779449463,0.49764150381088257
0.19535061717033386,0,2020-02-05 07:48:05.450919,,,,
,0,2020-02-05 07:48:37.940945,0.28562474250793457,0.9026316404342651,1.6390256881713867,0.5283018946647644
0.08790802955627441,0,2020-02-05 07:48:38.554298,,,,
,0,2020-02-05 07:49:10.978246,0.2774578332901001,0.9000000357627869,0.7460554838180542,0.5872641801834106
0.610450804233551,0,2020-02-05 07:49:11.592107,,,,
,0,2020-02-05 07:49:43.594185,0.32626307010650635,0.8815789818763733,1.0516940355300903,0.5754716992378235
0.9131102561950684,0,2020-02-05 07:49:44.214215,,,,
,0,2020-02-05 07:50:16.439401,0.3393874764442444,0.878947377204895,0.836867094039917,0.6061320900917053
0.18159696459770203,0,2020-02-05 07:50:17.067297,,,,
,0,2020-02-05 07:50:49.338437,0.29947349429130554,0.9052631855010986,1.1282501220703125,0.5778301954269409
0.26288077235221863,0,2020-02-05 07:50:49.952509,,,,
,0,2020-02-05 07:51:22.314163,0.270300030708313,0.9000000357627869,1.6149256229400635,0.5377358794212341
0.1720959097146988,0,2020-02-05 07:51:22.931521,,,,
,0,2020-02-05 07:51:54.789760,0.31088513135910034,0.8868421316146851,2.378925085067749,0.5
0.4093798100948334,0,2020-02-05 07:51:55.421850,,,,
,0,2020-02-05 07:52:27.685886,0.3072558343410492,0.8815789818763733,1.2695268392562866,0.5825471878051758
0.058075711131095886,0,2020-02-05 07:52:28.299590,,,,
,0,2020-02-05 07:53:00.785510,0.33135274052619934,0.8894737362861633,1.2050046920776367,0.5778301954269409
0.3523503839969635,0,2020-02-05 07:53:01.392214,,,,
,0,2020-02-05 07:53:33.630788,0.3268853724002838,0.8921052813529968,2.562939167022705,0.5
0.27572181820869446,0,2020-02-05 07:53:34.246180,,,,
,0,2020-02-05 07:54:06.562778,0.30220961570739746,0.9078947901725769,2.78157901763916,0.5
0.6066294312477112,0,2020-02-05 07:54:07.192109,,,,
,0,2020-02-05 07:54:39.675767,0.2528516352176666,0.9026316404342651,2.1050822734832764,0.5377358794212341
0.12117119133472443,0,2020-02-05 07:54:40.330218,,,,
,0,2020-02-05 07:55:12.909515,0.28933268785476685,0.8973684310913086,2.810124635696411,0.49764150381088257
0.008036191575229168,0,2020-02-05 07:55:13.543545,,,,
,0,2020-02-05 07:55:45.988398,0.262113094329834,0.9078947901725769,0.5566580295562744,0.7594339847564697
0.03222619369626045,0,2020-02-05 07:55:46.623562,,,,
,0,2020-02-05 07:56:19.393132,0.26904165744781494,0.8947368860244751,0.43707525730133057,0.7900943756103516
0.3234013617038727,0,2020-02-05 07:56:20.011398,,,,
,0,2020-02-05 07:56:52.486061,0.29915574193000793,0.8921052813529968,0.8976165652275085,0.7075471878051758
0.008652878925204277,0,2020-02-05 07:56:53.180028,,,,
,0,2020-02-05 07:57:26.159926,0.3512769341468811,0.8842105865478516,0.5563033819198608,0.8089622855186462
0.01710495725274086,0,2020-02-05 07:57:26.839799,,,,
,0,2020-02-05 07:57:59.593075,0.3129578232765198,0.8842105865478516,0.3228633999824524,0.8726415038108826
0.056053850799798965,0,2020-02-05 07:58:00.203118,,,,
,0,2020-02-05 07:58:33.501171,0.320630818605423,0.9000000357627869,0.2628854811191559,0.9103773832321167
0.058009885251522064,0,2020-02-05 07:58:34.152148,,,,
,0,2020-02-05 07:59:07.537441,0.30866384506225586,0.8842105865478516,0.4254394471645355,0.8632075786590576
0.14524635672569275,0,2020-02-05 07:59:08.137505,,,,
,0,2020-02-05 07:59:41.384387,0.30310750007629395,0.8973684310913086,0.38799402117729187,0.8867924809455872
0.29768291115760803,0,2020-02-05 07:59:41.973041,,,,
,0,2020-02-05 08:00:14.741902,0.464618057012558,0.8552631735801697,0.3502116799354553,0.8820754885673523
1.3517392873764038,0,2020-02-05 08:00:15.380232,,,,
,0,2020-02-05 08:00:48.233998,0.5107649564743042,0.7631579041481018,0.5053170323371887,0.8042452931404114
0.4983319044113159,0,2020-02-05 08:00:48.809327,,,,
,0,2020-02-05 08:01:21.622369,0.432986319065094,0.8763158321380615,0.31078922748565674,0.8844339847564697
0.029618505388498306,0,2020-02-05 08:01:22.253607,,,,
,0,2020-02-05 08:01:54.647302,0.40899989008903503,0.8552631735801697,0.25719255208969116,0.917452871799469
0.02597087062895298,0,2020-02-05 08:01:55.267094,,,,
,0,2020-02-05 08:02:27.464508,0.3857523202896118,0.8631579279899597,0.25222259759902954,0.9056603908538818
0.2023221254348755,0,2020-02-05 08:02:28.136174,,,,
,0,2020-02-05 08:02:59.813997,0.3583226501941681,0.8894737362861633,0.24874840676784515,0.917452871799469
0.009959239512681961,0,2020-02-05 08:03:00.430708,,,,
,0,2020-02-05 08:03:32.497272,0.34683531522750854,0.878947377204895,0.3441232740879059,0.8962264060974121
0.3360462784767151,0,2020-02-05 08:03:33.111594,,,,
,0,2020-02-05 08:04:05.050416,0.35737520456314087,0.8921052813529968,0.23274126648902893,0.917452871799469
0.11970846354961395,0,2020-02-05 08:04:05.668395,,,,
,0,2020-02-05 08:04:38.470321,0.3949371576309204,0.878947377204895,0.23221656680107117,0.9198113083839417
0.04639643430709839,0,2020-02-05 08:04:39.159039,,,,
,0,2020-02-05 08:05:11.478013,0.37631866335868835,0.878947377204895,0.2347164899110794,0.917452871799469
