train_loss,epoch,created_at,val_loss_lr,val_acc_lr,val_loss_hr,val_acc_hr
1.4489831924438477,0,2020-02-04 10:23:35.631130,,,,
,0,2020-02-04 10:24:03.986020,0.9405877590179443,0.7763158082962036,1.8425958156585693,0.5
1.1435896158218384,0,2020-02-04 10:24:04.265322,,,,
,0,2020-02-04 10:24:33.047181,0.6967421770095825,0.7131579518318176,1.2793670892715454,0.5094339847564697
0.47761964797973633,0,2020-02-04 10:24:33.308807,,,,
,0,2020-02-04 10:25:01.417612,0.502251923084259,0.7815789580345154,1.12955904006958,0.5495283007621765
0.3571382462978363,0,2020-02-04 10:25:01.691605,,,,
,0,2020-02-04 10:25:30.844750,0.2834104001522064,0.9157894849777222,0.8123853802680969,0.5825471878051758
0.3911685347557068,0,2020-02-04 10:25:31.100123,,,,
,0,2020-02-04 10:25:59.978900,0.267849862575531,0.9157894849777222,0.752597987651825,0.5919811129570007
0.2730424106121063,0,2020-02-04 10:26:00.241156,,,,
,0,2020-02-04 10:26:30.056136,0.3441915512084961,0.9026316404342651,0.7487626075744629,0.5919811129570007
0.12702879309654236,0,2020-02-04 10:26:30.344418,,,,
,0,2020-02-04 10:27:00.471218,0.32475367188453674,0.9131579399108887,0.9130505323410034,0.599056601524353
0.6284253597259521,0,2020-02-04 10:27:00.735455,,,,
,0,2020-02-04 10:27:30.267072,0.27827101945877075,0.9052631855010986,0.798417866230011,0.6485849022865295
0.6392882466316223,0,2020-02-04 10:27:30.526581,,,,
,0,2020-02-04 10:28:00.381698,0.29187873005867004,0.8973684310913086,1.2095685005187988,0.6037735939025879
0.581037163734436,0,2020-02-04 10:28:00.647602,,,,
,0,2020-02-04 10:28:29.678994,0.2617098093032837,0.9105263352394104,1.406768798828125,0.5495283007621765
0.07150457799434662,0,2020-02-04 10:28:29.941692,,,,
,0,2020-02-04 10:28:59.136990,0.3469553291797638,0.878947377204895,1.5940337181091309,0.5330188870429993
0.34914401173591614,0,2020-02-04 10:28:59.398539,,,,
,0,2020-02-04 10:29:29.013992,0.26758915185928345,0.9078947901725769,0.7288716435432434,0.6650943756103516
0.46829304099082947,0,2020-02-04 10:29:29.268105,,,,
,0,2020-02-04 10:29:58.902470,0.2774302363395691,0.9052631855010986,0.6928841471672058,0.6933962106704712
0.2413109540939331,0,2020-02-04 10:29:59.212684,,,,
,0,2020-02-04 10:30:29.159416,0.30425745248794556,0.8921052813529968,0.49862390756607056,0.7688679099082947
0.3988315463066101,0,2020-02-04 10:30:29.439558,,,,
,0,2020-02-04 10:30:59.275483,0.28939294815063477,0.9000000357627869,0.3373985290527344,0.8608490824699402
0.32801714539527893,0,2020-02-04 10:30:59.529927,,,,
,0,2020-02-04 10:31:29.042718,0.31002408266067505,0.8842105865478516,0.23779691755771637,0.9150943756103516
0.41584497690200806,0,2020-02-04 10:31:29.302896,,,,
,0,2020-02-04 10:31:58.900958,0.28163179755210876,0.8973684310913086,0.24791289865970612,0.9103773832321167
0.5560009479522705,0,2020-02-04 10:31:59.154609,,,,
,0,2020-02-04 10:32:28.588321,0.29218369722366333,0.8947368860244751,0.22224189341068268,0.9150943756103516
0.0820329487323761,0,2020-02-04 10:32:28.848384,,,,
,0,2020-02-04 10:32:58.254957,0.2845768928527832,0.9000000357627869,0.20249538123607635,0.9316037893295288
0.4542118012905121,0,2020-02-04 10:32:58.526776,,,,
,0,2020-02-04 10:33:27.694803,0.31419694423675537,0.8973684310913086,0.21902360022068024,0.917452871799469
0.35618019104003906,0,2020-02-04 10:33:27.959640,,,,
,0,2020-02-04 10:33:56.854782,0.32526981830596924,0.8868421316146851,0.22481003403663635,0.9103773832321167
0.12869572639465332,0,2020-02-04 10:33:57.121571,,,,
,0,2020-02-04 10:34:26.686041,0.29744818806648254,0.8921052813529968,0.21942181885242462,0.9127358794212341
0.13573473691940308,0,2020-02-04 10:34:26.939624,,,,
,0,2020-02-04 10:34:56.245505,0.30297908186912537,0.8921052813529968,0.2192128598690033,0.9198113083839417
0.17183995246887207,0,2020-02-04 10:34:56.530888,,,,
,0,2020-02-04 10:35:26.473780,0.32204970717430115,0.8736842274665833,0.25459811091423035,0.9033018946647644
0.15631327033042908,0,2020-02-04 10:35:26.746509,,,,
,0,2020-02-04 10:35:56.447659,0.40366649627685547,0.8473684787750244,0.2609136998653412,0.900943398475647
0.2785206437110901,0,2020-02-04 10:35:56.705672,,,,
,0,2020-02-04 10:36:25.199715,0.45750537514686584,0.8105263710021973,0.28198719024658203,0.900943398475647
0.1564026027917862,0,2020-02-04 10:36:25.471995,,,,
,0,2020-02-04 10:36:54.622990,0.4993140995502472,0.7842105627059937,0.27764078974723816,0.9033018946647644
0.1099853366613388,0,2020-02-04 10:36:54.895244,,,,
,0,2020-02-04 10:37:23.558082,0.5517134070396423,0.7789474129676819,0.29683443903923035,0.9033018946647644
0.19296298921108246,0,2020-02-04 10:37:23.816478,,,,
,0,2020-02-04 10:37:52.181007,0.44789808988571167,0.8052632212638855,0.2332526296377182,0.9127358794212341
0.27636948227882385,0,2020-02-04 10:37:52.442880,,,,
,0,2020-02-04 10:38:20.405408,0.43476319313049316,0.8105263710021973,0.2519361674785614,0.900943398475647
0.23042333126068115,0,2020-02-04 10:38:20.690037,,,,
,0,2020-02-04 10:38:49.126197,0.6755449175834656,0.7315790057182312,0.27691739797592163,0.9127358794212341
0.3251517713069916,0,2020-02-04 10:38:49.380387,,,,
,0,2020-02-04 10:39:17.485965,0.455900639295578,0.7973684668540955,0.26838746666908264,0.9198113083839417
0.19429950416088104,0,2020-02-04 10:39:17.753024,,,,
,0,2020-02-04 10:39:46.736534,0.3636869490146637,0.865789532661438,0.20609568059444427,0.9292452931404114
0.16051137447357178,0,2020-02-04 10:39:46.991115,,,,
,0,2020-02-04 10:40:16.305914,0.3723866939544678,0.8631579279899597,0.20877422392368317,0.9363207817077637
0.12525399029254913,0,2020-02-04 10:40:16.581166,,,,
,0,2020-02-04 10:40:45.406044,0.41349783539772034,0.8210526704788208,0.2394486516714096,0.9150943756103516
0.06887922435998917,0,2020-02-04 10:40:45.677515,,,,
,0,2020-02-04 10:41:15.360395,0.5616302490234375,0.7500000596046448,0.24260005354881287,0.9103773832321167
0.05801955237984657,0,2020-02-04 10:41:15.619169,,,,
,0,2020-02-04 10:41:44.104213,0.8286460638046265,0.678947389125824,0.21125641465187073,0.9221698045730591
0.25970548391342163,0,2020-02-04 10:41:44.368073,,,,
,0,2020-02-04 10:42:12.884451,0.7419997453689575,0.6605263352394104,0.2462589591741562,0.9056603908538818
0.4883577525615692,0,2020-02-04 10:42:13.140334,,,,
,0,2020-02-04 10:42:42.054304,0.6580677032470703,0.678947389125824,0.21738937497138977,0.9127358794212341
0.4755863547325134,0,2020-02-04 10:42:42.343694,,,,
,0,2020-02-04 10:43:12.269684,0.597467839717865,0.7052631974220276,0.2075488120317459,0.9221698045730591
0.322731077671051,0,2020-02-04 10:43:12.534373,,,,
,0,2020-02-04 10:43:41.478715,0.5659239888191223,0.7236842513084412,0.19308598339557648,0.9363207817077637
0.3587074279785156,0,2020-02-04 10:43:41.734145,,,,
,0,2020-02-04 10:44:11.456326,0.4582948684692383,0.7789474129676819,0.2883402705192566,0.9056603908538818
0.4797038435935974,0,2020-02-04 10:44:11.714383,,,,
,0,2020-02-04 10:44:41.345194,0.40384945273399353,0.8552631735801697,0.21182411909103394,0.9292452931404114
0.03635762259364128,0,2020-02-04 10:44:41.598922,,,,
,0,2020-02-04 10:45:11.144149,0.38410940766334534,0.8552631735801697,0.19208857417106628,0.9316037893295288
0.08637276291847229,0,2020-02-04 10:45:11.417074,,,,
,0,2020-02-04 10:45:39.934664,0.42030632495880127,0.8210526704788208,0.176477313041687,0.9457547068595886
0.08846807479858398,0,2020-02-04 10:45:40.196628,,,,
,0,2020-02-04 10:46:08.330528,0.4464247524738312,0.815789520740509,0.21522173285484314,0.9386792778968811
0.7657080888748169,0,2020-02-04 10:46:08.591383,,,,
,0,2020-02-04 10:46:36.492095,0.5412300229072571,0.7894737124443054,0.21174752712249756,0.9339622855186462
0.6732078790664673,0,2020-02-04 10:46:36.751425,,,,
,0,2020-02-04 10:47:05.839160,0.5041507482528687,0.7842105627059937,0.1961013376712799,0.9363207817077637
0.07548756897449493,0,2020-02-04 10:47:06.100581,,,,
,0,2020-02-04 10:47:34.686747,0.47234612703323364,0.7973684668540955,0.17799019813537598,0.9410377740859985
0.41760531067848206,0,2020-02-04 10:47:34.946390,,,,
,0,2020-02-04 10:48:03.487388,0.5577243566513062,0.75789475440979,0.17311076819896698,0.9410377740859985
0.2034044861793518,0,2020-02-04 10:48:03.753485,,,,
,0,2020-02-04 10:48:32.777013,0.6477324366569519,0.7157894968986511,0.20889687538146973,0.9292452931404114
0.30404362082481384,0,2020-02-04 10:48:33.038150,,,,
,0,2020-02-04 10:49:01.466770,0.6111457943916321,0.7315790057182312,0.21754063665866852,0.9292452931404114
0.034478865563869476,0,2020-02-04 10:49:01.744485,,,,
,0,2020-02-04 10:49:30.575900,0.6923845410346985,0.678947389125824,0.31972265243530273,0.8867924809455872
0.6166836619377136,0,2020-02-04 10:49:30.868847,,,,
,0,2020-02-04 10:50:00.010134,0.585055410861969,0.7157894968986511,0.41396668553352356,0.8396226763725281
0.0860169529914856,0,2020-02-04 10:50:00.295711,,,,
,0,2020-02-04 10:50:29.264177,0.4054166376590729,0.8236842751502991,0.2457766830921173,0.917452871799469
0.4588148593902588,0,2020-02-04 10:50:29.527012,,,,
,0,2020-02-04 10:50:57.654504,0.3989991545677185,0.865789532661438,0.23311762511730194,0.9363207817077637
0.1279495358467102,0,2020-02-04 10:50:57.910587,,,,
,0,2020-02-04 10:51:26.212142,0.3395822048187256,0.8736842274665833,0.17197537422180176,0.9433962106704712
0.9819203615188599,0,2020-02-04 10:51:26.482289,,,,
,0,2020-02-04 10:51:54.924707,0.4077204763889313,0.8236842751502991,0.16764581203460693,0.9433962106704712
0.063738614320755,0,2020-02-04 10:51:55.187276,,,,
,0,2020-02-04 10:52:24.140318,0.35231709480285645,0.8710526823997498,0.16166147589683533,0.9528301954269409
0.06414269655942917,0,2020-02-04 10:52:24.400743,,,,
,0,2020-02-04 10:52:53.222018,0.3799033761024475,0.8473684787750244,0.16520404815673828,0.9457547068595886
0.2670038342475891,0,2020-02-04 10:52:53.496652,,,,
,0,2020-02-04 10:53:21.959777,0.4250425100326538,0.8263158202171326,0.17631258070468903,0.926886796951294
