train_loss,epoch,created_at,val_loss,val_acc
0.5478434562683105,0,2020-01-30 12:20:26.097965,,
0.04741843789815903,0,2020-01-30 12:20:29.320589,,
0.4136649966239929,0,2020-01-30 12:20:31.924574,,
0.050213057547807693,0,2020-01-30 12:20:34.363851,,
0.27014923095703125,0,2020-01-30 12:20:36.749756,,
0.09129403531551361,0,2020-01-30 12:20:39.255934,,
0.5274302959442139,0,2020-01-30 12:20:41.915437,,
0.11026705801486969,0,2020-01-30 12:20:44.508709,,
0.06595885753631592,0,2020-01-30 12:20:46.924876,,
0.5856184959411621,0,2020-01-30 12:20:49.333730,,
0.38755667209625244,0,2020-01-30 12:20:51.779557,,
0.06894952803850174,0,2020-01-30 12:20:54.200934,,
0.16381189227104187,0,2020-01-30 12:20:56.629647,,
0.20964372158050537,0,2020-01-30 12:20:59.053648,,
0.1342593878507614,0,2020-01-30 12:21:01.468420,,
0.023746995255351067,0,2020-01-30 12:21:03.875041,,
0.16557955741882324,0,2020-01-30 12:21:06.348029,,
0.18699057400226593,0,2020-01-30 12:21:08.979149,,
0.2630411386489868,0,2020-01-30 12:21:11.593087,,
0.08245809376239777,0,2020-01-30 12:21:14.091582,,
0.13886232674121857,0,2020-01-30 12:21:16.476628,,
0.04898793250322342,0,2020-01-30 12:21:18.854168,,
0.05560632050037384,0,2020-01-30 12:21:21.234927,,
0.08509497344493866,0,2020-01-30 12:21:23.636019,,
0.4466571509838104,0,2020-01-30 12:21:26.339574,,
0.06695728749036789,0,2020-01-30 12:21:28.907094,,
0.035667501389980316,0,2020-01-30 12:21:31.343743,,
0.02422531507909298,0,2020-01-30 12:21:33.880870,,
0.10524830967187881,0,2020-01-30 12:21:36.331638,,
0.08245128393173218,0,2020-01-30 12:21:38.780859,,
0.19681544601917267,0,2020-01-30 12:21:41.209055,,
0.160501629114151,0,2020-01-30 12:21:43.594072,,
0.2873292863368988,0,2020-01-30 12:21:46.044933,,
0.06604672968387604,0,2020-01-30 12:21:48.727304,,
0.1811346411705017,0,2020-01-30 12:21:51.367451,,
0.1425599902868271,0,2020-01-30 12:21:53.843984,,
0.18571335077285767,0,2020-01-30 12:21:56.356960,,
0.06539416313171387,0,2020-01-30 12:21:58.800380,,
0.04291854053735733,0,2020-01-30 12:22:01.221456,,
0.46175432205200195,0,2020-01-30 12:22:03.588675,,
0.32907989621162415,0,2020-01-30 12:22:05.987596,,
0.28073379397392273,0,2020-01-30 12:22:08.383733,,
0.0529465526342392,0,2020-01-30 12:22:10.758354,,
0.047997623682022095,0,2020-01-30 12:22:13.158726,,
0.04903147369623184,0,2020-01-30 12:22:15.538618,,
0.047456540167331696,0,2020-01-30 12:22:17.928686,,
0.14468234777450562,0,2020-01-30 12:22:20.321865,,
0.35553327202796936,0,2020-01-30 12:22:22.714001,,
0.10255418717861176,0,2020-01-30 12:22:25.340436,,
0.02423560433089733,0,2020-01-30 12:22:27.740397,,
,0,2020-01-30 12:22:49.764543,0.2220851480960846,0.926886796951294
0.1201591044664383,0,2020-01-30 12:22:50.204934,,
0.01943712681531906,0,2020-01-30 12:22:52.571113,,
0.012328165583312511,0,2020-01-30 12:22:54.936938,,
0.08897258341312408,0,2020-01-30 12:22:57.356048,,
0.38519376516342163,0,2020-01-30 12:22:59.739930,,
0.4138566851615906,0,2020-01-30 12:23:02.264722,,
0.01239619217813015,0,2020-01-30 12:23:04.669682,,
0.013837195001542568,0,2020-01-30 12:23:07.049413,,
0.18131151795387268,0,2020-01-30 12:23:09.433098,,
0.08735036849975586,0,2020-01-30 12:23:11.825641,,
0.1874106079339981,0,2020-01-30 12:23:14.227199,,
0.012462921440601349,0,2020-01-30 12:23:16.605156,,
0.03164638578891754,0,2020-01-30 12:23:18.986756,,
0.8031265735626221,0,2020-01-30 12:23:21.395979,,
0.031698036938905716,0,2020-01-30 12:23:23.828750,,
0.049701716750860214,0,2020-01-30 12:23:26.234004,,
0.05119570344686508,0,2020-01-30 12:23:28.748565,,
0.07164154946804047,0,2020-01-30 12:23:31.299600,,
0.04466044530272484,0,2020-01-30 12:23:33.792558,,
0.05263054743409157,0,2020-01-30 12:23:36.528080,,
0.09126950800418854,0,2020-01-30 12:23:39.007296,,
0.24074530601501465,0,2020-01-30 12:23:41.680552,,
0.5855062007904053,0,2020-01-30 12:23:44.202770,,
0.0330878347158432,0,2020-01-30 12:23:46.600184,,
0.09701310098171234,0,2020-01-30 12:23:49.239809,,
0.035167496651411057,0,2020-01-30 12:23:51.658393,,
0.03560137748718262,0,2020-01-30 12:23:54.042493,,
0.029637591913342476,0,2020-01-30 12:23:56.451303,,
0.017530735582113266,0,2020-01-30 12:23:58.822884,,
0.3003608286380768,0,2020-01-30 12:24:01.206339,,
0.020959336310625076,0,2020-01-30 12:24:03.607023,,
0.013088202103972435,0,2020-01-30 12:24:05.998265,,
0.019776074215769768,0,2020-01-30 12:24:08.402989,,
0.46879082918167114,0,2020-01-30 12:24:10.783948,,
0.011129118502140045,0,2020-01-30 12:24:13.699363,,
0.01992148905992508,0,2020-01-30 12:24:16.084429,,
0.1531747281551361,0,2020-01-30 12:24:18.440438,,
0.024444490671157837,0,2020-01-30 12:24:20.840053,,
0.6915053129196167,0,2020-01-30 12:24:23.216620,,
0.06430786848068237,0,2020-01-30 12:24:25.601187,,
0.1905699372291565,0,2020-01-30 12:24:27.982714,,
0.5343935489654541,0,2020-01-30 12:24:30.368958,,
0.09464221447706223,0,2020-01-30 12:24:32.771447,,
0.7030355930328369,0,2020-01-30 12:24:35.165292,,
0.019909774884581566,0,2020-01-30 12:24:37.555739,,
0.04063235968351364,0,2020-01-30 12:24:40.015749,,
0.6654859185218811,0,2020-01-30 12:24:42.418662,,
0.17997050285339355,0,2020-01-30 12:24:44.839901,,
0.04200592264533043,0,2020-01-30 12:24:47.241548,,
0.02086690627038479,0,2020-01-30 12:24:49.647308,,
,0,2020-01-30 12:25:07.989197,0.19003206491470337,0.9363207817077637
1.2662577629089355,0,2020-01-30 12:25:08.459690,,
0.6361948847770691,0,2020-01-30 12:25:10.872703,,
0.13951215147972107,0,2020-01-30 12:25:13.272793,,
0.08400624990463257,0,2020-01-30 12:25:15.682951,,
0.1313970535993576,0,2020-01-30 12:25:18.073576,,
0.03708474710583687,0,2020-01-30 12:25:20.465395,,
0.04214675351977348,0,2020-01-30 12:25:22.859605,,
0.8363885283470154,0,2020-01-30 12:25:25.251864,,
0.07776946574449539,0,2020-01-30 12:25:27.643557,,
0.24783103168010712,0,2020-01-30 12:25:30.016871,,
0.24232004582881927,0,2020-01-30 12:25:33.131665,,
0.13126042485237122,0,2020-01-30 12:25:35.548352,,
0.20868833363056183,0,2020-01-30 12:25:37.956956,,
0.12776491045951843,0,2020-01-30 12:25:40.352228,,
0.018346399068832397,0,2020-01-30 12:25:42.743107,,
0.03144867718219757,0,2020-01-30 12:25:45.130929,,
0.018453124910593033,0,2020-01-30 12:25:47.522859,,
0.038668885827064514,0,2020-01-30 12:25:49.931164,,
0.09498085826635361,0,2020-01-30 12:25:52.313337,,
0.03245863318443298,0,2020-01-30 12:25:54.743105,,
0.27060896158218384,0,2020-01-30 12:25:57.375970,,
0.02715100534260273,0,2020-01-30 12:25:59.865280,,
0.081001415848732,0,2020-01-30 12:26:02.380360,,
0.0738087072968483,0,2020-01-30 12:26:04.746051,,
0.2358628511428833,0,2020-01-30 12:26:07.127007,,
0.22035807371139526,0,2020-01-30 12:26:09.518815,,
0.4927643835544586,0,2020-01-30 12:26:11.952433,,
0.08656857907772064,0,2020-01-30 12:26:14.350206,,
0.016276787966489792,0,2020-01-30 12:26:16.767540,,
0.6203842163085938,0,2020-01-30 12:26:19.161005,,
0.04748815298080444,0,2020-01-30 12:26:21.598994,,
0.03429622948169708,0,2020-01-30 12:26:23.973447,,
0.025614222511649132,0,2020-01-30 12:26:26.388731,,
0.023612232878804207,0,2020-01-30 12:26:28.783260,,
0.02072891779243946,0,2020-01-30 12:26:31.192470,,
0.023811569437384605,0,2020-01-30 12:26:33.584911,,
0.01782732456922531,0,2020-01-30 12:26:35.997213,,
0.012935232371091843,0,2020-01-30 12:26:38.397842,,
0.035340942442417145,0,2020-01-30 12:26:40.836981,,
0.034987982362508774,0,2020-01-30 12:26:43.230314,,
0.3063088059425354,0,2020-01-30 12:26:45.664122,,
0.046986907720565796,0,2020-01-30 12:26:48.056552,,
0.0746096521615982,0,2020-01-30 12:26:50.435964,,
0.02142016589641571,0,2020-01-30 12:26:52.824620,,
0.03513078764081001,0,2020-01-30 12:26:55.225539,,
0.08208771795034409,0,2020-01-30 12:26:57.611365,,
0.011075248941779137,0,2020-01-30 12:27:00.031703,,
0.02824193425476551,0,2020-01-30 12:27:02.425008,,
0.45999857783317566,0,2020-01-30 12:27:04.794206,,
0.02810339629650116,0,2020-01-30 12:27:07.209236,,
,0,2020-01-30 12:27:24.952447,0.16791415214538574,0.9457547068595886
0.013682641088962555,0,2020-01-30 12:27:25.404068,,
0.06865893304347992,0,2020-01-30 12:27:27.777078,,
0.3917368948459625,0,2020-01-30 12:27:30.163953,,
0.025089941918849945,0,2020-01-30 12:27:32.577586,,
0.025289766490459442,0,2020-01-30 12:27:34.995670,,
0.021715588867664337,0,2020-01-30 12:27:37.426386,,
0.010102130472660065,0,2020-01-30 12:27:39.809827,,
0.1156633049249649,0,2020-01-30 12:27:42.214716,,
0.2738965153694153,0,2020-01-30 12:27:44.623580,,
0.02254413068294525,0,2020-01-30 12:27:47.030572,,
0.6769943237304688,0,2020-01-30 12:27:49.439294,,
0.5497794151306152,0,2020-01-30 12:27:51.843000,,
0.03992614150047302,0,2020-01-30 12:27:54.256695,,
0.48403456807136536,0,2020-01-30 12:27:56.657082,,
0.031350042670965195,0,2020-01-30 12:27:59.051862,,
0.23603881895542145,0,2020-01-30 12:28:01.448477,,
0.60016268491745,0,2020-01-30 12:28:03.853593,,
0.022633858025074005,0,2020-01-30 12:28:06.250679,,
0.07665929198265076,0,2020-01-30 12:28:08.687835,,
0.010047240182757378,0,2020-01-30 12:28:11.099735,,
0.013558339327573776,0,2020-01-30 12:28:13.526475,,
0.0738840326666832,0,2020-01-30 12:28:15.934884,,
0.02453775331377983,0,2020-01-30 12:28:18.335942,,
0.07157377898693085,0,2020-01-30 12:28:20.774390,,
0.02272469736635685,0,2020-01-30 12:28:23.198681,,
0.10787691175937653,0,2020-01-30 12:28:25.601925,,
0.2991444766521454,0,2020-01-30 12:28:27.987367,,
0.1156575083732605,0,2020-01-30 12:28:30.396812,,
0.024182284250855446,0,2020-01-30 12:28:32.781364,,
0.05188325047492981,0,2020-01-30 12:28:35.183970,,
0.024349864572286606,0,2020-01-30 12:28:37.613593,,
0.015363136306405067,0,2020-01-30 12:28:39.998466,,
0.011167790740728378,0,2020-01-30 12:28:42.419652,,
0.03358260542154312,0,2020-01-30 12:28:44.814227,,
0.1432337462902069,0,2020-01-30 12:28:47.218218,,
0.05188708379864693,0,2020-01-30 12:28:49.618698,,
0.03757913410663605,0,2020-01-30 12:28:52.006400,,
0.06210700049996376,0,2020-01-30 12:28:54.402158,,
0.06749151647090912,0,2020-01-30 12:28:56.791231,,
0.2164841890335083,0,2020-01-30 12:28:59.186627,,
0.13886679708957672,0,2020-01-30 12:29:01.612051,,
0.07855356484651566,0,2020-01-30 12:29:04.005879,,
0.052942100912332535,0,2020-01-30 12:29:06.379552,,
0.1710759699344635,0,2020-01-30 12:29:08.784157,,
0.0575200691819191,0,2020-01-30 12:29:11.180469,,
0.021167103201150894,0,2020-01-30 12:29:13.576059,,
0.03008400648832321,0,2020-01-30 12:29:16.020642,,
0.02447667345404625,0,2020-01-30 12:29:18.526924,,
0.01482469029724598,0,2020-01-30 12:29:21.012500,,
0.10721330344676971,0,2020-01-30 12:29:23.464323,,
,0,2020-01-30 12:29:41.277888,0.1668093204498291,0.9528301954269409
0.057353854179382324,0,2020-01-30 12:29:41.734290,,
0.05441160500049591,0,2020-01-30 12:29:44.171939,,
0.022726910188794136,0,2020-01-30 12:29:46.575947,,
0.02555817924439907,0,2020-01-30 12:29:49.002879,,
0.013790926896035671,0,2020-01-30 12:29:51.390887,,
0.3860815763473511,0,2020-01-30 12:29:53.796520,,
0.007325652055442333,0,2020-01-30 12:29:56.193887,,
0.054741695523262024,0,2020-01-30 12:29:58.614171,,
0.005515688098967075,0,2020-01-30 12:30:01.022177,,
0.007303155958652496,0,2020-01-30 12:30:03.437265,,
0.03883969783782959,0,2020-01-30 12:30:05.850726,,
0.7094727158546448,0,2020-01-30 12:30:08.252261,,
0.03025347739458084,0,2020-01-30 12:30:10.673417,,
0.22160369157791138,0,2020-01-30 12:30:13.064646,,
0.5442084074020386,0,2020-01-30 12:30:15.493967,,
0.021765436977148056,0,2020-01-30 12:30:17.902313,,
0.19816777110099792,0,2020-01-30 12:30:20.318737,,
0.022635778412222862,0,2020-01-30 12:30:22.736416,,
0.021492410451173782,0,2020-01-30 12:30:25.146703,,
0.04990254342556,0,2020-01-30 12:30:27.563892,,
0.015476713888347149,0,2020-01-30 12:30:30.305662,,
0.7413116097450256,0,2020-01-30 12:30:32.720694,,
0.02180839702486992,0,2020-01-30 12:30:35.300315,,
0.016002118587493896,0,2020-01-30 12:30:37.679868,,
0.1465834081172943,0,2020-01-30 12:30:40.114693,,
0.01357373595237732,0,2020-01-30 12:30:42.524634,,
0.029225613921880722,0,2020-01-30 12:30:45.072465,,
0.02712678350508213,0,2020-01-30 12:30:47.800967,,
0.2945512533187866,0,2020-01-30 12:30:50.322910,,
0.03370792418718338,0,2020-01-30 12:30:52.823576,,
0.008968804031610489,0,2020-01-30 12:30:55.220152,,
0.017174115404486656,0,2020-01-30 12:30:57.866935,,
0.05314263701438904,0,2020-01-30 12:31:00.580525,,
0.017206721007823944,0,2020-01-30 12:31:03.129656,,
0.02166338637471199,0,2020-01-30 12:31:05.730411,,
0.01979869417846203,0,2020-01-30 12:31:08.141707,,
0.0343000590801239,0,2020-01-30 12:31:10.850580,,
0.007385099772363901,0,2020-01-30 12:31:13.714804,,
0.18582986295223236,0,2020-01-30 12:31:16.316593,,
0.0155720766633749,0,2020-01-30 12:31:18.868044,,
0.05897943675518036,0,2020-01-30 12:31:21.362717,,
0.16528114676475525,0,2020-01-30 12:31:23.758658,,
0.018161533400416374,0,2020-01-30 12:31:26.262123,,
0.007760901935398579,0,2020-01-30 12:31:28.705860,,
0.009965574368834496,0,2020-01-30 12:31:31.248821,,
0.016323696821928024,0,2020-01-30 12:31:33.763681,,
0.030580181628465652,0,2020-01-30 12:31:36.272757,,
0.07390057295560837,0,2020-01-30 12:31:38.700815,,
0.01733875833451748,0,2020-01-30 12:31:41.131259,,
0.01661239191889763,0,2020-01-30 12:31:43.559545,,
,0,2020-01-30 12:32:01.608836,0.17822307348251343,0.9433962106704712
0.040189746767282486,0,2020-01-30 12:32:01.876122,,
0.1350220888853073,0,2020-01-30 12:32:04.259110,,
0.7230947017669678,0,2020-01-30 12:32:06.764372,,
0.0731867253780365,0,2020-01-30 12:32:09.228181,,
0.10550680011510849,0,2020-01-30 12:32:11.642278,,
1.3304688930511475,0,2020-01-30 12:32:14.042360,,
0.01507039275020361,0,2020-01-30 12:32:16.430707,,
0.03548610955476761,0,2020-01-30 12:32:18.804961,,
0.027577441185712814,0,2020-01-30 12:32:21.216581,,
0.01466694287955761,0,2020-01-30 12:32:23.603601,,
0.012324802577495575,0,2020-01-30 12:32:26.022402,,
0.007898235693573952,0,2020-01-30 12:32:28.553873,,
0.005761812441051006,0,2020-01-30 12:32:31.089838,,
0.007900537922978401,0,2020-01-30 12:32:33.484692,,
0.006321772933006287,0,2020-01-30 12:32:35.899037,,
0.09975612908601761,0,2020-01-30 12:32:38.345892,,
0.014443118125200272,0,2020-01-30 12:32:40.899556,,
0.9217947721481323,0,2020-01-30 12:32:43.393212,,
0.5725386142730713,0,2020-01-30 12:32:45.976729,,
0.019263561815023422,0,2020-01-30 12:32:48.400316,,
0.08264155685901642,0,2020-01-30 12:32:50.821564,,
0.016565248370170593,0,2020-01-30 12:32:53.256476,,
0.06416309624910355,0,2020-01-30 12:32:55.665046,,
0.0356299951672554,0,2020-01-30 12:32:58.053261,,
0.013987090438604355,0,2020-01-30 12:33:00.448363,,
0.012924697250127792,0,2020-01-30 12:33:02.874620,,
0.006812808103859425,0,2020-01-30 12:33:05.496803,,
0.011467831209301949,0,2020-01-30 12:33:07.942124,,
0.16636115312576294,0,2020-01-30 12:33:10.326280,,
